"measure_id","plot_id","year","tree_id","code_status","code_diam","dbh","h_tot","crown_h1","crown_h2","crown_h3","crown_h4","crown_r1","crown_r2","crown_r3","crown_r4","stratum"
"00Saint-martin5376","Saint-martin5",2000,"376Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"00Saint-martin5377","Saint-martin5",2000,"377Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"00Saint-martin5378","Saint-martin5",2000,"378Saint-martin5","0000",2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"00Saint-martin5379","Saint-martin5",2000,"379Saint-martin5","0000",2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"00Saint-martin5380","Saint-martin5",2000,"380Saint-martin5","0000",2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"00Saint-martin5381","Saint-martin5",2000,"381Saint-martin5","0000",2,58,30,NA,NA,NA,NA,NA,NA,NA,NA,1
"00Saint-martin5382","Saint-martin5",2000,"382Saint-martin5","0000",2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"00Saint-martin5383","Saint-martin5",2000,"383Saint-martin5","0000",2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"00Saint-martin5384","Saint-martin5",2000,"384Saint-martin5","0000",2,54,25,NA,NA,NA,NA,NA,NA,NA,NA,1
"05Saint-martin51","Saint-martin5",2005,"1Saint-martin5","0000",2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin52","Saint-martin5",2005,"2Saint-martin5","0000",2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin53","Saint-martin5",2005,"3Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin54","Saint-martin5",2005,"4Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin55","Saint-martin5",2005,"5Saint-martin5","0000",2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin56","Saint-martin5",2005,"6Saint-martin5","0000",2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin57","Saint-martin5",2005,"7Saint-martin5","0000",2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin58","Saint-martin5",2005,"8Saint-martin5","0000",2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin59","Saint-martin5",2005,"9Saint-martin5","0000",2,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin510","Saint-martin5",2005,"10Saint-martin5","0000",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin511","Saint-martin5",2005,"11Saint-martin5","0000",2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin512","Saint-martin5",2005,"12Saint-martin5","0000",2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin513","Saint-martin5",2005,"13Saint-martin5","0000",2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin514","Saint-martin5",2005,"14Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin515","Saint-martin5",2005,"15Saint-martin5","0000",2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin516","Saint-martin5",2005,"16Saint-martin5","0000",2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin517","Saint-martin5",2005,"17Saint-martin5","0000",2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin518","Saint-martin5",2005,"18Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin519","Saint-martin5",2005,"19Saint-martin5","0000",2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin520","Saint-martin5",2005,"20Saint-martin5","0000",2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin521","Saint-martin5",2005,"21Saint-martin5","0000",2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin522","Saint-martin5",2005,"22Saint-martin5","0000",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin523","Saint-martin5",2005,"23Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin524","Saint-martin5",2005,"24Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin525","Saint-martin5",2005,"25Saint-martin5","0000",2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin526","Saint-martin5",2005,"26Saint-martin5","0000",2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin527","Saint-martin5",2005,"27Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin528","Saint-martin5",2005,"28Saint-martin5","0000",2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin529","Saint-martin5",2005,"29Saint-martin5","0000",2,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin530","Saint-martin5",2005,"30Saint-martin5","0000",2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin531","Saint-martin5",2005,"31Saint-martin5","0000",2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin532","Saint-martin5",2005,"32Saint-martin5","0000",2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin533","Saint-martin5",2005,"33Saint-martin5","0000",2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin534","Saint-martin5",2005,"34Saint-martin5","0000",2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin535","Saint-martin5",2005,"35Saint-martin5","0000",2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin536","Saint-martin5",2005,"36Saint-martin5","0000",2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin537","Saint-martin5",2005,"37Saint-martin5","0000",2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin538","Saint-martin5",2005,"38Saint-martin5","0000",2,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin539","Saint-martin5",2005,"39Saint-martin5","0000",2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin540","Saint-martin5",2005,"40Saint-martin5","0000",2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin541","Saint-martin5",2005,"41Saint-martin5","0000",2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin542","Saint-martin5",2005,"42Saint-martin5","0000",2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin543","Saint-martin5",2005,"43Saint-martin5","0000",2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin544","Saint-martin5",2005,"44Saint-martin5","0000",2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin545","Saint-martin5",2005,"45Saint-martin5","0000",2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin546","Saint-martin5",2005,"46Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin547","Saint-martin5",2005,"47Saint-martin5","0000",2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin548","Saint-martin5",2005,"48Saint-martin5","0000",2,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin549","Saint-martin5",2005,"49Saint-martin5","0000",2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin550","Saint-martin5",2005,"50Saint-martin5","0000",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin551","Saint-martin5",2005,"51Saint-martin5","0000",2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin552","Saint-martin5",2005,"52Saint-martin5","0000",2,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin553","Saint-martin5",2005,"53Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin554","Saint-martin5",2005,"54Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin555","Saint-martin5",2005,"55Saint-martin5","0000",2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin556","Saint-martin5",2005,"56Saint-martin5","0000",2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin557","Saint-martin5",2005,"57Saint-martin5","0000",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin558","Saint-martin5",2005,"58Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin559","Saint-martin5",2005,"59Saint-martin5","0000",2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin560","Saint-martin5",2005,"60Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin561","Saint-martin5",2005,"61Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin562","Saint-martin5",2005,"62Saint-martin5","0000",2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin563","Saint-martin5",2005,"63Saint-martin5","0000",2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin564","Saint-martin5",2005,"64Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin565","Saint-martin5",2005,"65Saint-martin5","0000",2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin566","Saint-martin5",2005,"66Saint-martin5","0000",2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin567","Saint-martin5",2005,"67Saint-martin5","0000",2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin568","Saint-martin5",2005,"68Saint-martin5","0000",2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin569","Saint-martin5",2005,"69Saint-martin5","0000",2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin570","Saint-martin5",2005,"70Saint-martin5","0000",2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin571","Saint-martin5",2005,"71Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin572","Saint-martin5",2005,"72Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin573","Saint-martin5",2005,"73Saint-martin5","0000",2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin574","Saint-martin5",2005,"74Saint-martin5","0000",2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin575","Saint-martin5",2005,"75Saint-martin5","0000",2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin576","Saint-martin5",2005,"76Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin577","Saint-martin5",2005,"77Saint-martin5","0000",2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin578","Saint-martin5",2005,"78Saint-martin5","0000",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin579","Saint-martin5",2005,"79Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin580","Saint-martin5",2005,"80Saint-martin5","0000",2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin581","Saint-martin5",2005,"81Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin582","Saint-martin5",2005,"82Saint-martin5","0000",2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin583","Saint-martin5",2005,"83Saint-martin5","0000",2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin584","Saint-martin5",2005,"84Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin585","Saint-martin5",2005,"85Saint-martin5","0000",2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin586","Saint-martin5",2005,"86Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin587","Saint-martin5",2005,"87Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin588","Saint-martin5",2005,"88Saint-martin5","0000",2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin589","Saint-martin5",2005,"89Saint-martin5","0000",2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin590","Saint-martin5",2005,"90Saint-martin5","0000",2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin591","Saint-martin5",2005,"91Saint-martin5","0000",2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin592","Saint-martin5",2005,"92Saint-martin5","0000",2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin593","Saint-martin5",2005,"93Saint-martin5","0000",2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin594","Saint-martin5",2005,"94Saint-martin5","0000",2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin595","Saint-martin5",2005,"95Saint-martin5","0000",2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin596","Saint-martin5",2005,"96Saint-martin5","0000",2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin597","Saint-martin5",2005,"97Saint-martin5","0000",2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin598","Saint-martin5",2005,"98Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin599","Saint-martin5",2005,"99Saint-martin5","0000",2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5100","Saint-martin5",2005,"100Saint-martin5","0000",2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5101","Saint-martin5",2005,"101Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5102","Saint-martin5",2005,"102Saint-martin5","0000",2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5103","Saint-martin5",2005,"103Saint-martin5","0000",2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5104","Saint-martin5",2005,"104Saint-martin5","0000",2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5105","Saint-martin5",2005,"105Saint-martin5","0000",2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5106","Saint-martin5",2005,"106Saint-martin5","0000",2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5107","Saint-martin5",2005,"107Saint-martin5","0000",2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5108","Saint-martin5",2005,"108Saint-martin5","0000",2,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5109","Saint-martin5",2005,"109Saint-martin5","0000",2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5110","Saint-martin5",2005,"110Saint-martin5","0000",2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5111","Saint-martin5",2005,"111Saint-martin5","0000",2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5112","Saint-martin5",2005,"112Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5113","Saint-martin5",2005,"113Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5114","Saint-martin5",2005,"114Saint-martin5","0000",2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5115","Saint-martin5",2005,"115Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5116","Saint-martin5",2005,"116Saint-martin5","0000",2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5117","Saint-martin5",2005,"117Saint-martin5","0000",2,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5118","Saint-martin5",2005,"118Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5119","Saint-martin5",2005,"119Saint-martin5","0000",2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5120","Saint-martin5",2005,"120Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5121","Saint-martin5",2005,"121Saint-martin5","0000",2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5122","Saint-martin5",2005,"122Saint-martin5","0000",2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5123","Saint-martin5",2005,"123Saint-martin5","0000",2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5124","Saint-martin5",2005,"124Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5125","Saint-martin5",2005,"125Saint-martin5","0000",2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5126","Saint-martin5",2005,"126Saint-martin5","0000",2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5127","Saint-martin5",2005,"127Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5128","Saint-martin5",2005,"128Saint-martin5","0000",2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5129","Saint-martin5",2005,"129Saint-martin5","0000",2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5130","Saint-martin5",2005,"130Saint-martin5","0000",2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5131","Saint-martin5",2005,"131Saint-martin5","0000",2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5132","Saint-martin5",2005,"132Saint-martin5","0000",2,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5133","Saint-martin5",2005,"133Saint-martin5","0000",2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5134","Saint-martin5",2005,"134Saint-martin5","0000",2,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5135","Saint-martin5",2005,"135Saint-martin5","0000",2,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5136","Saint-martin5",2005,"136Saint-martin5","0000",2,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5137","Saint-martin5",2005,"137Saint-martin5","0000",2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5138","Saint-martin5",2005,"138Saint-martin5","0000",2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5139","Saint-martin5",2005,"139Saint-martin5","0000",2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5140","Saint-martin5",2005,"140Saint-martin5","0000",2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5141","Saint-martin5",2005,"141Saint-martin5","0000",2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5142","Saint-martin5",2005,"142Saint-martin5","0000",2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5143","Saint-martin5",2005,"143Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5144","Saint-martin5",2005,"144Saint-martin5","0000",2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5145","Saint-martin5",2005,"145Saint-martin5","0000",2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5146","Saint-martin5",2005,"146Saint-martin5","0000",2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5147","Saint-martin5",2005,"147Saint-martin5","0000",2,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5148","Saint-martin5",2005,"148Saint-martin5","0000",2,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5149","Saint-martin5",2005,"149Saint-martin5","0000",2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5150","Saint-martin5",2005,"150Saint-martin5","0000",2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5151","Saint-martin5",2005,"151Saint-martin5","0000",2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5152","Saint-martin5",2005,"152Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5153","Saint-martin5",2005,"153Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5154","Saint-martin5",2005,"154Saint-martin5","0000",2,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5155","Saint-martin5",2005,"155Saint-martin5","0000",2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5156","Saint-martin5",2005,"156Saint-martin5","0000",2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5157","Saint-martin5",2005,"157Saint-martin5","0000",2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5158","Saint-martin5",2005,"158Saint-martin5","0000",2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5159","Saint-martin5",2005,"159Saint-martin5","0000",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5160","Saint-martin5",2005,"160Saint-martin5","0000",2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5161","Saint-martin5",2005,"161Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5162","Saint-martin5",2005,"162Saint-martin5","0000",2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5163","Saint-martin5",2005,"163Saint-martin5","0000",2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5164","Saint-martin5",2005,"164Saint-martin5","0000",2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5165","Saint-martin5",2005,"165Saint-martin5","0000",2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5166","Saint-martin5",2005,"166Saint-martin5","0000",2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5167","Saint-martin5",2005,"167Saint-martin5","0000",2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5168","Saint-martin5",2005,"168Saint-martin5","0000",2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5169","Saint-martin5",2005,"169Saint-martin5","0000",2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5170","Saint-martin5",2005,"170Saint-martin5","0000",2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5171","Saint-martin5",2005,"171Saint-martin5","0000",2,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5172","Saint-martin5",2005,"172Saint-martin5","9990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5173","Saint-martin5",2005,"173Saint-martin5","0000",2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5174","Saint-martin5",2005,"174Saint-martin5","0000",2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5175","Saint-martin5",2005,"175Saint-martin5","0000",2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5176","Saint-martin5",2005,"176Saint-martin5","0000",2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5177","Saint-martin5",2005,"177Saint-martin5","0000",2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5178","Saint-martin5",2005,"178Saint-martin5","0000",2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5179","Saint-martin5",2005,"179Saint-martin5","0000",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5180","Saint-martin5",2005,"180Saint-martin5","0000",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5181","Saint-martin5",2005,"181Saint-martin5","0000",2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5182","Saint-martin5",2005,"182Saint-martin5","0000",2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5183","Saint-martin5",2005,"183Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5184","Saint-martin5",2005,"184Saint-martin5","0000",2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5185","Saint-martin5",2005,"185Saint-martin5","0000",2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5186","Saint-martin5",2005,"186Saint-martin5","0000",2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5187","Saint-martin5",2005,"187Saint-martin5","0000",2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5188","Saint-martin5",2005,"188Saint-martin5","0000",2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5189","Saint-martin5",2005,"189Saint-martin5","0000",2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5190","Saint-martin5",2005,"190Saint-martin5","0000",2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5191","Saint-martin5",2005,"191Saint-martin5","0000",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5192","Saint-martin5",2005,"192Saint-martin5","0000",2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5193","Saint-martin5",2005,"193Saint-martin5","0000",2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05Saint-martin5194","Saint-martin5",2005,"194Saint-martin5","0000",2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
